person:chair:tvmonitor:tvmonitor:refrigerator;0.979661:0.812021:0.967465:0.899381:0.987933;-2.563839:3.456257:0.000000;0.018292:0.000000:0.000000:0.999833;99.604460
person:chair:tvmonitor:tvmonitor:refrigerator;0.979805:0.875535:0.901056:0.958763:0.991835;-2.563839:3.456257:0.000000;0.018292:0.000000:0.000000:0.999833;99.706979
person:chair:tvmonitor:tvmonitor:refrigerator;0.992658:0.742873:0.971604:0.917387:0.992236;-2.655981:3.452413:0.000000;0.034645:0.000000:0.000000:-0.999400;99.808127
person:chair:tvmonitor:tvmonitor:refrigerator;0.996235:0.764017:0.973789:0.836203:0.994958;-2.655981:3.452413:0.000000;0.034645:0.000000:0.000000:-0.999400;99.909591
person:chair:tvmonitor:tvmonitor:refrigerator;0.995033:0.873740:0.941268:0.972903:0.997853;-2.655981:3.452413:0.000000;0.034645:0.000000:0.000000:-0.999400;100.010624
person:chair:tvmonitor:tvmonitor:refrigerator;0.990768:0.748206:0.943658:0.917621:0.996435;-2.655981:3.452413:0.000000;0.034645:0.000000:0.000000:-0.999400;100.112865
person:chair:tvmonitor:tvmonitor:refrigerator;0.993567:0.944021:0.913265:0.972666:0.996127;-2.655981:3.452413:0.000000;0.034645:0.000000:0.000000:-0.999400;100.213820
person:chair:tvmonitor:tvmonitor:refrigerator;0.981781:0.812646:0.978112:0.873091:0.997001;-2.655981:3.452413:0.000000;0.034645:0.000000:0.000000:-0.999400;100.314674
person:chair:tvmonitor:tvmonitor:refrigerator;0.996303:0.834249:0.981828:0.971552:0.998617;-2.655981:3.452413:0.000000;0.034645:0.000000:0.000000:-0.999400;100.415584
person:chair:tvmonitor:tvmonitor:refrigerator;0.991510:0.908573:0.988209:0.839943:0.997954;-2.670391:3.460558:0.000000;0.092490:0.000000:0.000000:-0.995714;100.517472
person:chair:tvmonitor:tvmonitor:refrigerator;0.979693:0.921476:0.981349:0.791993:0.994749;-2.670391:3.460558:0.000000;0.092490:0.000000:0.000000:-0.995714;100.622578
person:chair:tvmonitor:refrigerator;0.996180:0.781201:0.986622:0.980609;-2.670391:3.460558:0.000000;0.092490:0.000000:0.000000:-0.995714;100.721880
person:chair:tvmonitor:refrigerator;0.994387:0.874572:0.954280:0.853619;-2.665260:3.458838:0.000000;0.151298:0.000000:0.000000:-0.988488;100.824945
person:tvmonitor:refrigerator;0.985191:0.945529:0.833336;-2.665260:3.458838:0.000000;0.151298:0.000000:0.000000:-0.988488;100.928980
person:chair:tvmonitor;0.995634:0.866950:0.993652;-2.665260:3.458838:0.000000;0.151298:0.000000:0.000000:-0.988488;101.031845
person:chair:tvmonitor;0.992861:0.938492:0.982645;-2.665260:3.458838:0.000000;0.151298:0.000000:0.000000:-0.988488;101.133513
person:person:chair:tvmonitor;0.981100:0.762241:0.957063:0.990953;-2.665260:3.458838:0.000000;0.151298:0.000000:0.000000:-0.988488;101.241857
person:person:chair:tvmonitor;0.995248:0.731854:0.940100:0.982724;-2.667705:3.457212:0.000000;0.209893:0.000000:0.000000:-0.977724;101.345979
person:person:chair:tvmonitor;0.985768:0.871022:0.883038:0.969987;-2.667705:3.457212:0.000000;0.209893:0.000000:0.000000:-0.977724;101.454865
person:person:chair:tvmonitor;0.974858:0.876244:0.854749:0.928989;-2.667705:3.457212:0.000000;0.209893:0.000000:0.000000:-0.977724;101.560407
person:person:chair:tvmonitor;0.990675:0.747445:0.741977:0.823919;-2.663203:3.448319:0.000000;0.267332:0.000000:0.000000:-0.963604;101.663171
person:person:chair;0.952105:0.747874:0.762177;-2.663203:3.448319:0.000000;0.267332:0.000000:0.000000:-0.963604;101.766284
person:person:chair;0.981714:0.883753:0.888888;-2.663203:3.448319:0.000000;0.267332:0.000000:0.000000:-0.963604;101.866203
person:person:chair;0.987964:0.977000:0.825590;-2.663203:3.448319:0.000000;0.267332:0.000000:0.000000:-0.963604;101.968111
person:person;0.982028:0.924209;-2.668427:3.440790:0.000000;0.320569:0.000000:0.000000:-0.947225;102.070889
person:person:chair;0.990337:0.828370:0.822492;-2.668427:3.440790:0.000000;0.320569:0.000000:0.000000:-0.947225;102.171925
person:person;0.978303:0.961957;-2.668427:3.440790:0.000000;0.320569:0.000000:0.000000:-0.947225;102.272597
person:person;0.989631:0.850124;-2.671344:3.435617:0.000000;0.371526:0.000000:0.000000:-0.928422;102.374573
person:person;0.986729:0.712531;-2.671344:3.435617:0.000000;0.371526:0.000000:0.000000:-0.928422;102.475163
person:person;0.933302:0.924793;-2.671344:3.435617:0.000000;0.371526:0.000000:0.000000:-0.928422;102.575942
person;0.791184;-2.671344:3.435617:0.000000;0.371526:0.000000:0.000000:-0.928422;102.676698
person;0.719329;-2.671344:3.435617:0.000000;0.371526:0.000000:0.000000:-0.928422;102.778708
person;0.812564;-2.678207:3.435729:0.000000;0.426274:0.000000:0.000000:-0.904594;102.878725
person;0.707096;-2.678207:3.435729:0.000000;0.426274:0.000000:0.000000:-0.904594;102.979497
person;0.824315;-2.678207:3.435729:0.000000;0.426274:0.000000:0.000000:-0.904594;103.079858
person:tvmonitor;0.778371:0.722021;-2.672016:3.432509:0.000000;0.477783:0.000000:0.000000:-0.878478;103.182454
person;0.817219;-2.672016:3.432509:0.000000;0.477783:0.000000:0.000000:-0.878478;103.386538
person;0.834437;-2.672016:3.432509:0.000000;0.477783:0.000000:0.000000:-0.878478;103.486645
person:tvmonitor;0.713346:0.853665;-2.672016:3.432509:0.000000;0.477783:0.000000:0.000000:-0.878478;103.588974
person:tvmonitor;0.875540:0.909158;-2.675207:3.429276:0.000000;0.526996:0.000000:0.000000:-0.849868;103.690421
person:tvmonitor;0.890163:0.875153;-2.675207:3.429276:0.000000;0.526996:0.000000:0.000000:-0.849868;103.789110
tvmonitor:tvmonitor;0.754027:0.750775;-2.672259:3.426241:0.000000;0.572921:0.000000:0.000000:-0.819610;103.890548
tvmonitor:tvmonitor;0.818188:0.792456;-2.672259:3.426241:0.000000;0.572921:0.000000:0.000000:-0.819610;103.992116
person:tvmonitor:tvmonitor;0.839650:0.864872:0.723865;-2.672259:3.426241:0.000000;0.572921:0.000000:0.000000:-0.819610;104.099962
chair:tvmonitor;0.703986:0.860076;-2.672259:3.426241:0.000000;0.572921:0.000000:0.000000:-0.819610;104.203854
tvmonitor:tvmonitor;0.869724:0.742312;-2.672259:3.426241:0.000000;0.572921:0.000000:0.000000:-0.819610;104.310119
person:tvmonitor:tvmonitor;0.796668:0.869579:0.758386;-2.672259:3.426241:0.000000;0.572921:0.000000:0.000000:-0.819610;104.417616
chair:tvmonitor:tvmonitor;0.790442:0.743152:0.713122;-2.672259:3.426241:0.000000;0.572921:0.000000:0.000000:-0.819610;104.523541
person:tvmonitor:tvmonitor;0.803546:0.797080:0.768966;-2.672259:3.426241:0.000000;0.572921:0.000000:0.000000:-0.819610;104.628486
person:chair:tvmonitor;0.713083:0.734037:0.758920;-2.675463:3.413488:0.000000;0.619981:0.000000:0.000000:-0.784617;104.736173
chair:tvmonitor;0.767281:0.905721;-2.675463:3.413488:0.000000;0.619981:0.000000:0.000000:-0.784617;104.878296
chair:chair:tvmonitor;0.889751:0.726147:0.776997;-2.675463:3.413488:0.000000;0.619981:0.000000:0.000000:-0.784617;105.000583
chair:chair:tvmonitor;0.967759:0.823716:0.812581;-2.681185:3.357789:0.000000;0.665189:0.000000:0.000000:-0.746675;105.108669
chair:tvmonitor;0.984261:0.767743;-2.681185:3.357789:0.000000;0.665189:0.000000:0.000000:-0.746675;105.212629
chair:tvmonitor;0.990059:0.856845;-2.681185:3.357789:0.000000;0.665189:0.000000:0.000000:-0.746675;105.317176
chair:tvmonitor;0.989146:0.720095;-2.681185:3.357789:0.000000;0.665189:0.000000:0.000000:-0.746675;105.421956
chair:tvmonitor:tvmonitor;0.984723:0.738849:0.708422;-2.681185:3.357789:0.000000;0.665189:0.000000:0.000000:-0.746675;105.523420
chair:chair:tvmonitor:tvmonitor;0.980940:0.799040:0.829932:0.804191;-2.685705:3.247519:0.000000;0.696255:0.000000:0.000000:-0.717795;105.626426
chair:chair:tvmonitor:tvmonitor;0.986896:0.819869:0.895027:0.711827;-2.685705:3.247519:0.000000;0.696255:0.000000:0.000000:-0.717795;105.728095
person:chair:tvmonitor;0.788096:0.992142:0.829993;-2.685705:3.247519:0.000000;0.696255:0.000000:0.000000:-0.717795;105.831732
person:chair:tvmonitor;0.913646:0.977649:0.730547;-2.685705:3.247519:0.000000;0.696255:0.000000:0.000000:-0.717795;105.936391
person:chair:tvmonitor:tvmonitor:tvmonitor;0.765598:0.974552:0.910904:0.762407:0.750233;-2.685705:3.247519:0.000000;0.696255:0.000000:0.000000:-0.717795;106.038101
person:chair:tvmonitor:tvmonitor;0.724460:0.945396:0.813293:0.819128;-2.687624:3.120149:0.000000;0.686957:0.000000:0.000000:-0.726698;106.140693
person:chair:tvmonitor:tvmonitor;0.803652:0.752214:0.874955:0.747482;-2.687624:3.120149:0.000000;0.686957:0.000000:0.000000:-0.726698;106.249331
chair:chair;0.764318:0.731257;-2.687624:3.120149:0.000000;0.686957:0.000000:0.000000:-0.726698;106.354938
person:tvmonitor:tvmonitor;0.890286:0.933718:0.733796;-2.687624:3.120149:0.000000;0.686957:0.000000:0.000000:-0.726698;106.456911
person:chair:tvmonitor:keyboard;0.915426:0.881915:0.704576:0.736492;-2.691726:2.996125:0.000000;0.664641:0.000000:0.000000:-0.747163;106.559487
person:chair:tvmonitor:keyboard;0.750891:0.744344:0.878921:0.710271;-2.691726:2.996125:0.000000;0.664641:0.000000:0.000000:-0.747163;106.667133
person:chair:tvmonitor;0.934507:0.831362:0.934145;-2.691726:2.996125:0.000000;0.664641:0.000000:0.000000:-0.747163;106.770299
person:chair:tvmonitor;0.945919:0.750497:0.904615;-2.691726:2.996125:0.000000;0.664641:0.000000:0.000000:-0.747163;106.871356
person:tvmonitor:tvmonitor:keyboard;0.932616:0.879370:0.706585:0.776342;-2.691726:2.996125:0.000000;0.664641:0.000000:0.000000:-0.747163;106.972049
person:tvmonitor:tvmonitor:keyboard;0.947767:0.839785:0.731296:0.765342;-2.691726:2.996125:0.000000;0.664641:0.000000:0.000000:-0.747163;107.073435
person:chair:tvmonitor;0.866642:0.819978:0.865168;-2.698909:2.877355:0.000000;0.650301:0.000000:0.000000:-0.759677;107.175482
person:person:chair:tvmonitor:tvmonitor:tvmonitor:keyboard;0.959282:0.749664:0.777234:0.926696:0.890959:0.803076:0.793667;-2.698909:2.877355:0.000000;0.650301:0.000000:0.000000:-0.759677;107.281124
person:chair:tvmonitor:tvmonitor:tvmonitor:keyboard;0.952455:0.771530:0.888336:0.895279:0.745991:0.800937;-2.698909:2.877355:0.000000;0.650301:0.000000:0.000000:-0.759677;107.387341
person:chair:tvmonitor:keyboard;0.881493:0.755370:0.883901:0.761269;-2.698909:2.877355:0.000000;0.650301:0.000000:0.000000:-0.759677;107.487750
person:chair:tvmonitor:keyboard;0.936109:0.814239:0.895276:0.780756;-2.698909:2.877355:0.000000;0.650301:0.000000:0.000000:-0.759677;107.592926
person:chair:tvmonitor:keyboard;0.942703:0.780644:0.882973:0.703269;-2.698909:2.877355:0.000000;0.650301:0.000000:0.000000:-0.759677;107.700189
person:tvmonitor;0.925875:0.831667;-2.698909:2.877355:0.000000;0.650301:0.000000:0.000000:-0.759677;107.802623
person:tvmonitor;0.852421:0.865094;-2.698909:2.877355:0.000000;0.650301:0.000000:0.000000:-0.759677;107.907587
person:chair:tvmonitor;0.901394:0.791070:0.915663;-2.698909:2.877355:0.000000;0.650301:0.000000:0.000000:-0.759677;108.014153
person:chair:tvmonitor:tvmonitor:tvmonitor:keyboard;0.943713:0.803310:0.839234:0.817788:0.762984:0.745465;-2.698909:2.877355:0.000000;0.650301:0.000000:0.000000:-0.759677;108.114704
person:tvmonitor;0.866197:0.845696;-2.698909:2.877355:0.000000;0.650301:0.000000:0.000000:-0.759677;108.215745
person:tvmonitor;0.860121:0.866388;-2.698909:2.877355:0.000000;0.650301:0.000000:0.000000:-0.759677;108.317842
person:tvmonitor:keyboard;0.830334:0.884993:0.710316;-2.698909:2.877355:0.000000;0.650301:0.000000:0.000000:-0.759677;108.418968
person;0.899226;-2.698909:2.877355:0.000000;0.650301:0.000000:0.000000:-0.759677;108.519790
person:tvmonitor;0.837943:0.807957;-2.698909:2.877355:0.000000;0.650301:0.000000:0.000000:-0.759677;108.621197
person:tvmonitor:keyboard;0.900083:0.858469:0.762605;-2.698909:2.877355:0.000000;0.650301:0.000000:0.000000:-0.759677;108.725560
person:tvmonitor:keyboard;0.912957:0.781839:0.755195;-2.698909:2.877355:0.000000;0.650301:0.000000:0.000000:-0.759677;108.831708
person:tvmonitor;0.922632:0.849007;-2.698909:2.877355:0.000000;0.650301:0.000000:0.000000:-0.759677;108.952345
person:tvmonitor;0.917608:0.781813;-2.718344:2.763467:0.000000;0.611294:0.000000:0.000000:-0.791404;109.070933
person:tvmonitor:keyboard;0.950913:0.834575:0.727000;-2.718344:2.763467:0.000000;0.611294:0.000000:0.000000:-0.791404;109.180445
chair:tvmonitor;0.906649:0.708254;-2.718344:2.763467:0.000000;0.611294:0.000000:0.000000:-0.791404;109.289037
person:keyboard;0.975829:0.727559;-2.718344:2.763467:0.000000;0.611294:0.000000:0.000000:-0.791404;109.390278
person;0.947629;-2.718344:2.763467:0.000000;0.611294:0.000000:0.000000:-0.791404;109.491734
chair:tvmonitor;0.962280:0.859118;-2.742407:2.656263:0.000000;0.607339:0.000000:0.000000:-0.794443;109.592293
chair:keyboard;0.861524:0.824417;-2.742407:2.656263:0.000000;0.607339:0.000000:0.000000:-0.794443;109.693529
chair:tvmonitor:keyboard;0.736455:0.749884:0.726758;-2.742407:2.656263:0.000000;0.607339:0.000000:0.000000:-0.794443;109.794328
chair:tvmonitor:keyboard;0.870069:0.834627:0.777655;-2.774193:2.538966:0.000000;0.604447:0.000000:0.000000:-0.796645;109.995921
chair:tvmonitor;0.884937:0.880248;-2.774193:2.538966:0.000000;0.604447:0.000000:0.000000:-0.796645;110.096558
chair:tvmonitor;0.859126:0.845403;-2.774193:2.538966:0.000000;0.604447:0.000000:0.000000:-0.796645;110.197226
chair:tvmonitor;0.893696:0.807157;-2.774193:2.538966:0.000000;0.604447:0.000000:0.000000:-0.796645;110.298002
chair:tvmonitor:keyboard;0.864867:0.751362:0.707597;-2.796475:2.425760:0.000000;0.607848:0.000000:0.000000:-0.794054;110.399088
chair:tvmonitor:tvmonitor:keyboard;0.818658:0.765749:0.712360:0.868363;-2.796475:2.425760:0.000000;0.607848:0.000000:0.000000:-0.794054;110.501992
person:chair:keyboard;0.717992:0.781725:0.812015;-2.796475:2.425760:0.000000;0.607848:0.000000:0.000000:-0.794054;110.602057
chair:keyboard;0.791615:0.784039;-2.796475:2.425760:0.000000;0.607848:0.000000:0.000000:-0.794054;110.702790
person:chair;0.720847:0.897531;-2.818984:2.324749:0.000000;0.607995:0.000000:0.000000:-0.793941;110.803606
chair;0.764907;-2.818984:2.324749:0.000000;0.607995:0.000000:0.000000:-0.793941;110.904768
person:person;0.893822:0.777009;-2.818984:2.324749:0.000000;0.607995:0.000000:0.000000:-0.793941;111.005687
person:chair:tvmonitor;0.767983:0.832954:0.770380;-2.818984:2.324749:0.000000;0.607995:0.000000:0.000000:-0.793941;111.109325
chair;0.870507;-2.818984:2.324749:0.000000;0.607995:0.000000:0.000000:-0.793941;111.208539
chair;0.781379;-2.845987:2.214436:0.000000;0.608738:0.000000:0.000000:-0.793371;111.312074
person:person;0.970331:0.876673;-2.845987:2.214436:0.000000;0.608738:0.000000:0.000000:-0.793371;111.411802
person:person;0.946076:0.758250;-2.845987:2.214436:0.000000;0.608738:0.000000:0.000000:-0.793371;111.513854
person;0.954464;-2.870283:2.108670:0.000000;0.601111:0.000000:0.000000:-0.799165;111.613757
person;0.976572;-2.870283:2.108670:0.000000;0.601111:0.000000:0.000000:-0.799165;111.717060
person;0.979556;-2.870283:2.108670:0.000000;0.601111:0.000000:0.000000:-0.799165;111.815717
person:person:chair;0.988458:0.769609:0.801091;-2.870283:2.108670:0.000000;0.601111:0.000000:0.000000:-0.799165;111.916529
person;0.924613;-2.870283:2.108670:0.000000;0.601111:0.000000:0.000000:-0.799165;112.017162
person;0.920146;-2.870283:2.108670:0.000000;0.601111:0.000000:0.000000:-0.799165;112.117737
person;0.822977;-2.870283:2.108670:0.000000;0.601111:0.000000:0.000000:-0.799165;112.218311
person;0.838993;-2.870283:2.108670:0.000000;0.601111:0.000000:0.000000:-0.799165;112.621525
person;0.840441;-2.870283:2.108670:0.000000;0.601111:0.000000:0.000000:-0.799165;112.721943
person;0.884175;-2.870283:2.108670:0.000000;0.601111:0.000000:0.000000:-0.799165;112.823361
tvmonitor;0.894240;-2.909575:1.978674:0.000000;0.457908:0.000000:0.000000:-0.888999;114.134795
person:tvmonitor;0.849191:0.849992;-2.909575:1.978674:0.000000;0.457908:0.000000:0.000000:-0.888999;114.235974
tvmonitor;0.810075;-2.919442:1.974729:0.000000;0.403235:0.000000:0.000000:-0.915097;114.337520
person:chair;0.715785:0.780588;-2.919442:1.974729:0.000000;0.403235:0.000000:0.000000:-0.915097;114.438348
person;0.761345;-2.919442:1.974729:0.000000;0.403235:0.000000:0.000000:-0.915097;114.539981
tvmonitor;0.893251;-2.919442:1.974729:0.000000;0.403235:0.000000:0.000000:-0.915097;114.640887
person:chair;0.849669:0.839659;-2.919442:1.974729:0.000000;0.403235:0.000000:0.000000:-0.915097;114.742167
person:chair;0.809275:0.980628;-2.926473:1.978149:0.000000;0.352711:0.000000:0.000000:-0.935732;114.842754
person:chair;0.836797:0.856283;-2.926473:1.978149:0.000000;0.352711:0.000000:0.000000:-0.935732;114.943380
chair;0.978281;-2.926473:1.978149:0.000000;0.352711:0.000000:0.000000:-0.935732;115.044373
person:chair:tvmonitor;0.927521:0.958007:0.804984;-2.935823:1.961157:0.000000;0.293045:0.000000:0.000000:-0.956099;115.144680
person:chair:tvmonitor;0.720303:0.979258:0.832175;-2.935823:1.961157:0.000000;0.293045:0.000000:0.000000:-0.956099;115.246005
chair;0.979094;-2.951208:1.949158:0.000000;0.240517:0.000000:0.000000:-0.970645;115.347106
person:chair:tvmonitor;0.823774:0.990680:0.914379;-2.951208:1.949158:0.000000;0.240517:0.000000:0.000000:-0.970645;115.447782
person:chair:tvmonitor;0.783868:0.996027:0.911608;-2.951208:1.949158:0.000000;0.240517:0.000000:0.000000:-0.970645;115.548702
chair:tvmonitor;0.997266:0.817489;-2.991480:1.927711:0.000000;0.171872:0.000000:0.000000:-0.985119;115.649936
chair;0.997720;-2.991480:1.927711:0.000000;0.171872:0.000000:0.000000:-0.985119;115.750290
person:chair:tvmonitor;0.821791:0.995645:0.833403;-2.991480:1.927711:0.000000;0.171872:0.000000:0.000000:-0.985119;115.850969
chair;0.998262;-3.066134:1.900730:0.000000;0.120744:0.000000:0.000000:-0.992684;115.949871
person:chair:tvmonitor;0.780931:0.998506:0.928319;-3.066134:1.900730:0.000000;0.120744:0.000000:0.000000:-0.992684;116.050445
chair:tvmonitor;0.998602:0.817101;-3.066134:1.900730:0.000000;0.120744:0.000000:0.000000:-0.992684;116.151581
chair:tvmonitor;0.998445:0.832931;-3.066134:1.900730:0.000000;0.120744:0.000000:0.000000:-0.992684;116.252450
chair:tvmonitor;0.997916:0.873516;-3.066134:1.900730:0.000000;0.120744:0.000000:0.000000:-0.992684;116.353387
chair:tvmonitor;0.997426:0.929307;-3.194510:1.863185:0.000000;0.086245:0.000000:0.000000:-0.996274;116.454356
chair:tvmonitor:tvmonitor;0.998273:0.909929:0.831346;-3.194510:1.863185:0.000000;0.086245:0.000000:0.000000:-0.996274;116.555267
person:chair:tvmonitor;0.710855:0.998788:0.923041;-3.194510:1.863185:0.000000;0.086245:0.000000:0.000000:-0.996274;116.655591
chair:tvmonitor;0.998343:0.946050;-3.194510:1.863185:0.000000;0.086245:0.000000:0.000000:-0.996274;116.756539
chair:tvmonitor;0.998533:0.967346;-3.194510:1.863185:0.000000;0.086245:0.000000:0.000000:-0.996274;116.857834
chair:tvmonitor:tvmonitor;0.998276:0.939147:0.729212;-3.340014:1.827175:0.000000;0.079454:0.000000:0.000000:-0.996839;116.958751
chair:tvmonitor:tvmonitor;0.998397:0.973347:0.829127;-3.340014:1.827175:0.000000;0.079454:0.000000:0.000000:-0.996839;117.060059
chair:tvmonitor:tvmonitor:tvmonitor;0.997876:0.973403:0.713703:0.702113;-3.340014:1.827175:0.000000;0.079454:0.000000:0.000000:-0.996839;117.161321
chair:tvmonitor;0.997918:0.960501;-3.340014:1.827175:0.000000;0.079454:0.000000:0.000000:-0.996839;117.262459
chair:tvmonitor:tvmonitor;0.996725:0.984885:0.733546;-3.340014:1.827175:0.000000;0.079454:0.000000:0.000000:-0.996839;117.365806
chair:tvmonitor:tvmonitor;0.994417:0.978155:0.821092;-3.483695:1.789742:0.000000;0.079827:0.000000:0.000000:-0.996809;117.466115
chair:tvmonitor:tvmonitor;0.991765:0.978603:0.806230;-3.483695:1.789742:0.000000;0.079827:0.000000:0.000000:-0.996809;117.567976
chair:tvmonitor:tvmonitor:tvmonitor;0.995281:0.981397:0.785978:0.728185;-3.483695:1.789742:0.000000;0.079827:0.000000:0.000000:-0.996809;117.667932
chair:tvmonitor;0.999036:0.953611;-3.483695:1.789742:0.000000;0.079827:0.000000:0.000000:-0.996809;117.768748
chair:tvmonitor:tvmonitor;0.998734:0.969998:0.929875;-3.483695:1.789742:0.000000;0.079827:0.000000:0.000000:-0.996809;117.869407
person:chair:tvmonitor:tvmonitor;0.760177:0.997044:0.966551:0.708584;-3.483695:1.789742:0.000000;0.079827:0.000000:0.000000:-0.996809;117.971198
chair:tvmonitor;0.989866:0.906350;-3.483695:1.789742:0.000000;0.079827:0.000000:0.000000:-0.996809;118.072204
chair:tvmonitor;0.996546:0.944642;-3.483695:1.789742:0.000000;0.079827:0.000000:0.000000:-0.996809;118.173797
chair:tvmonitor:tvmonitor;0.995184:0.941140:0.909163;-3.619042:1.749915:0.000000;0.131719:0.000000:0.000000:-0.991287;118.274371
chair:tvmonitor:tvmonitor;0.996696:0.979899:0.845134;-3.619042:1.749915:0.000000;0.131719:0.000000:0.000000:-0.991287;118.375428
chair:tvmonitor:tvmonitor;0.993509:0.914844:0.888492;-3.619042:1.749915:0.000000;0.131719:0.000000:0.000000:-0.991287;118.476140
chair:tvmonitor:tvmonitor;0.988758:0.982166:0.742577;-3.619042:1.749915:0.000000;0.131719:0.000000:0.000000:-0.991287;118.577453
chair:tvmonitor:tvmonitor:tvmonitor;0.991656:0.983474:0.903884:0.747484;-3.619042:1.749915:0.000000;0.131719:0.000000:0.000000:-0.991287;118.678878
chair:tvmonitor:tvmonitor:tvmonitor;0.980394:0.984398:0.926906:0.907701;-3.697196:1.717536:0.000000;0.181887:0.000000:0.000000:-0.983319;118.779624
chair:tvmonitor:tvmonitor:tvmonitor;0.967647:0.991360:0.888524:0.882418;-3.697196:1.717536:0.000000;0.181887:0.000000:0.000000:-0.983319;118.880811
chair:tvmonitor:tvmonitor:tvmonitor;0.968326:0.991706:0.943443:0.700674;-3.697196:1.717536:0.000000;0.181887:0.000000:0.000000:-0.983319;118.982040
chair:tvmonitor:tvmonitor:tvmonitor;0.972049:0.990696:0.953887:0.741042;-3.697196:1.717536:0.000000;0.181887:0.000000:0.000000:-0.983319;119.082974
chair:chair:tvmonitor:tvmonitor:tvmonitor;0.967439:0.712854:0.991206:0.951912:0.700388;-3.697196:1.717536:0.000000;0.181887:0.000000:0.000000:-0.983319;119.183707
chair:tvmonitor:tvmonitor:tvmonitor;0.991095:0.994198:0.971602:0.701413;-3.697196:1.717536:0.000000;0.181887:0.000000:0.000000:-0.983319;119.284741
chair:tvmonitor:tvmonitor;0.987404:0.993075:0.970086;-3.697196:1.717536:0.000000;0.181887:0.000000:0.000000:-0.983319;119.385847
chair:tvmonitor:tvmonitor:mouse;0.987837:0.987930:0.973604:0.703812;-3.697196:1.717536:0.000000;0.181887:0.000000:0.000000:-0.983319;119.487410
chair:tvmonitor:tvmonitor;0.983284:0.988925:0.952782;-3.697196:1.717536:0.000000;0.181887:0.000000:0.000000:-0.983319;119.592350
chair:tvmonitor:tvmonitor;0.974276:0.979442:0.936900;-3.697196:1.717536:0.000000;0.181887:0.000000:0.000000:-0.983319;119.691061
chair:tvmonitor:tvmonitor;0.976998:0.977521:0.952228;-3.697196:1.717536:0.000000;0.181887:0.000000:0.000000:-0.983319;119.791790
chair:tvmonitor:tvmonitor;0.972635:0.983616:0.925348;-3.697196:1.717536:0.000000;0.181887:0.000000:0.000000:-0.983319;119.893156
chair:tvmonitor:tvmonitor:mouse;0.980206:0.988072:0.965709:0.727324;-3.697196:1.717536:0.000000;0.181887:0.000000:0.000000:-0.983319;119.994130
chair:tvmonitor:tvmonitor;0.973509:0.989508:0.968469;-3.697196:1.717536:0.000000;0.181887:0.000000:0.000000:-0.983319;120.095936
chair:tvmonitor:tvmonitor;0.976816:0.990221:0.925954;-3.697196:1.717536:0.000000;0.181887:0.000000:0.000000:-0.983319;120.196159
chair:tvmonitor:tvmonitor:tvmonitor;0.985886:0.993566:0.942548:0.775990;-3.697196:1.717536:0.000000;0.181887:0.000000:0.000000:-0.983319;120.296885
chair:tvmonitor;0.949893:0.906428;-3.697196:1.717536:0.000000;0.181887:0.000000:0.000000:-0.983319;120.398217
chair:tvmonitor:tvmonitor:tvmonitor:tvmonitor:laptop;0.974071:0.989675:0.953332:0.917770:0.747504:0.761441;-3.697196:1.717536:0.000000;0.181887:0.000000:0.000000:-0.983319;120.501246
chair:tvmonitor:tvmonitor:tvmonitor:tvmonitor;0.985859:0.984067:0.952314:0.937312:0.720764;-3.734592:1.699297:0.000000;0.234246:0.000000:0.000000:-0.972177;120.604323
chair:tvmonitor:tvmonitor;0.975305:0.955116:0.828155;-3.734592:1.699297:0.000000;0.234246:0.000000:0.000000:-0.972177;120.703359
chair:tvmonitor:tvmonitor;0.982474:0.992506:0.936512;-3.734592:1.699297:0.000000;0.234246:0.000000:0.000000:-0.972177;120.804323
chair:tvmonitor:tvmonitor;0.990843:0.947928:0.744578;-3.734592:1.699297:0.000000;0.234246:0.000000:0.000000:-0.972177;120.905229
chair:tvmonitor:tvmonitor;0.956665:0.940253:0.942392;-3.734592:1.699297:0.000000;0.234246:0.000000:0.000000:-0.972177;121.006187
chair:tvmonitor:tvmonitor;0.948443:0.888745:0.863873;-3.734734:1.703377:0.000000;0.285555:0.000000:0.000000:-0.958362;121.107093
chair:tvmonitor;0.780126:0.761739;-3.734734:1.703377:0.000000;0.285555:0.000000:0.000000:-0.958362;121.208815
chair:tvmonitor:tvmonitor;0.856464:0.961751:0.763611;-3.734734:1.703377:0.000000;0.285555:0.000000:0.000000:-0.958362;121.310246
chair:tvmonitor:tvmonitor;0.834065:0.840949:0.723440;-3.734734:1.703377:0.000000;0.285555:0.000000:0.000000:-0.958362;121.411624
chair:tvmonitor;0.871650:0.906901;-3.734734:1.703377:0.000000;0.285555:0.000000:0.000000:-0.958362;121.512620
tvmonitor:tvmonitor;0.965279:0.825367;-3.734734:1.703377:0.000000;0.285555:0.000000:0.000000:-0.958362;121.614880
tvmonitor;0.910379;-3.743458:1.700112:0.000000;0.341723:0.000000:0.000000:-0.939801;121.714395
person:chair:tvmonitor;0.800687:0.752521:0.887881;-3.743458:1.700112:0.000000;0.341723:0.000000:0.000000:-0.939801;121.814669
chair;0.711615;-3.744421:1.699151:0.000000;0.405942:0.000000:0.000000:-0.913899;121.915135
tvmonitor;0.784838;-3.744421:1.699151:0.000000;0.405942:0.000000:0.000000:-0.913899;122.015805
person;0.749032;-3.746058:1.696998:0.000000;0.455522:0.000000:0.000000:-0.890225;122.319972
